run_id,symptomatic_probability,mortality_probability,foi.CHN,foi.IND,foi.PAK,foi.IDN,foi.PNG,foi.KHM,foi.NPL,foi.LKA,foi.PHL,foi.BTN,foi.VNM,foi.MMR,foi.TLS,foi.PRK,foi.BGD,foi.THA,foi.LAO
69,0.004581437,0.626370191,0.198751181,0.15591308,0.247378257,0.195806079,0.199655191,0.123191659,0.062618587,0.048326683,0.060250651,0.136675778,0.045934222,0.322768402,0.215838315,0.082331108,0.162509566,0.03603621,0.110363497
70,0.003294554,0.225974758,0.164174514,0.16709324,0.060320887,0.206701054,0.420552974,0.089708395,0.133252225,0.149171067,0.165293114,0.086426532,0.054820212,0.129248206,0.176538578,0.281230844,0.210820063,0.040963796,0.056910114
71,0.001606713,0.341504126,0.180051489,0.147593823,0.091699851,0.332920691,0.240232715,0.094726087,0.178027348,0.15260408,0.216469615,0.172020582,0.06295778,0.133757002,0.112554754,0.169718776,0.168264777,0.072838846,0.158706062
72,0.003372488,0.342013801,0.284051556,0.152037442,0.172568789,0.386425194,0.201351397,0.111228411,0.128054155,0.151182092,0.060262214,0.061877364,0.124566489,0.091790227,0.345954847,0.308912918,0.160260862,0.064676432,0.058323659
73,0.001880066,0.132138287,0.178687437,0.17467081,0.392530166,0.394126774,0.277730078,0.068634666,0.152278,0.307352837,0.1788891,0.078409468,0.191104535,0.16095259,0.182862835,0.066130102,0.104502105,0.053836306,0.059271502
74,0.003337411,0.396152386,0.167881345,0.056515135,0.131817973,0.211860466,0.269257899,0.041203978,0.186142488,0.08814736,0.057327633,0.103977518,0.117651478,0.051824628,0.396694922,0.087240893,0.100282986,0.05561526,0.149201614
75,0.001916134,0.102433338,0.052879229,0.058360767,0.210600153,0.429103411,0.383942479,0.081438718,0.082500016,0.051743128,0.047490785,0.074355683,0.119169536,0.148770229,0.374224455,0.097755947,0.170109394,0.028819636,0.053767161
76,0.003590592,0.2967123,0.209788059,0.175207518,0.118305717,0.175182454,0.391374119,0.054884509,0.059286753,0.099585822,0.050233786,0.063483878,0.059185708,0.103546129,0.212654017,0.150206676,0.154416671,0.053918161,0.073360243
77,0.004103114,0.416356307,0.335415178,0.059791695,0.161947726,0.414351021,0.376756741,0.053866173,0.129070842,0.096552217,0.055753495,0.081252592,0.120969578,0.056522117,0.364030263,0.133108578,0.186448681,0.055316461,0.105708051
78,0.004174804,0.164243892,0.282148812,0.06287893,0.247930242,0.334554812,0.137434463,0.071763143,0.067101533,0.189140818,0.2206015,0.076479547,0.068151172,0.35452226,0.134959251,0.058535475,0.090342034,0.084332661,0.116347423
79,0.002773246,0.172799676,0.195384365,0.169306897,0.381401594,0.351814614,0.140777021,0.036467221,0.133157094,0.111375113,0.274203445,0.133239782,0.094888372,0.204895384,0.345594162,0.381091045,0.179603296,0.076658126,0.02996948
80,0.006131912,0.513927707,0.189307236,0.149901898,0.291795482,0.179600859,0.185921055,0.104311757,0.164999701,0.143627838,0.225587981,0.13389612,0.215880498,0.092015235,0.350153764,0.094418797,0.213329445,0.048951533,0.10146759
81,0.005222913,0.338647433,0.185998415,0.175548786,0.171276051,0.213458701,0.332147147,0.067032883,0.062074715,0.151143012,0.200303922,0.077170565,0.143773398,0.242056738,0.428285536,0.375549744,0.087247914,0.031202599,0.040275127
82,0.003135342,0.306798584,0.055466611,0.068526814,0.108006294,0.262799153,0.401604693,0.0526788,0.114961468,0.196388453,0.163730252,0.176296679,0.116391583,0.365426805,0.413236502,0.084995606,0.135741875,0.011302998,0.058881657
83,0.003512001,0.175505148,0.134354269,0.173206698,0.175104735,0.359640096,0.307975248,0.117782575,0.170002967,0.06261396,0.061537714,0.132683653,0.094662629,0.070607724,0.368589665,0.372242213,0.145490802,0.04065192,0.049816277
84,0.003371127,0.41832721,0.370846639,0.154447717,0.169790472,0.414015857,0.317648444,0.093005816,0.059320889,0.122959298,0.212577898,0.063717984,0.129241035,0.208780791,0.155735886,0.040616793,0.170455212,0.055896895,0.093413187
85,0.002651753,0.122414207,0.277744119,0.159107053,0.061580093,0.126159272,0.335262803,0.078089561,0.127375885,0.338049769,0.052401416,0.081427363,0.128508835,0.063242552,0.301344852,0.102932882,0.179517357,0.071625232,0.119790362
86,0.00763542,0.415567981,0.080514577,0.168916438,0.216018363,0.272081721,0.459787434,0.052097356,0.099505151,0.038802712,0.173210057,0.132288302,0.136695728,0.032869469,0.356493606,0.134368652,0.152367101,0.030599743,0.13127047
87,0.00308439,0.472511936,0.400601633,0.149947977,0.10198556,0.098882676,0.198211836,0.037942879,0.167679013,0.077314674,0.156759162,0.064631897,0.170535351,0.057254967,0.392881632,0.1404715,0.179200068,0.045600006,0.121912901
88,0.004746049,0.482697915,0.063700311,0.160856575,0.172803469,0.34014531,0.188292933,0.054418294,0.157213517,0.059782426,0.168886535,0.08070906,0.058330253,0.385428705,0.42777546,0.22661035,0.157995685,0.020724555,0.105975362
89,0.017001517,0.685853372,0.232708755,0.155458439,0.164547797,0.44440703,0.331492122,0.064664259,0.079721367,0.074364759,0.19962592,0.167201775,0.202740825,0.179160769,0.111909811,0.101234558,0.137209178,0.053569129,0.2809695
90,0.004196642,0.17819417,0.199016972,0.159174378,0.039951299,0.236782769,0.312982338,0.100888346,0.079429413,0.10446685,0.18793122,0.140311044,0.097136821,0.08221131,0.336265185,0.176689469,0.093990219,0.029809808,0.093316869
91,0.002108226,0.242596209,0.222939619,0.171356803,0.147754264,0.333390006,0.330704113,0.085198708,0.148597268,0.052272268,0.041218573,0.099463444,0.04402551,0.102246295,0.248982621,0.069837902,0.13921712,0.034393047,0.147068992
92,0.002299093,0.558263388,0.061820498,0.060362624,0.157217976,0.408578416,0.391224719,0.129322879,0.079336847,0.211794194,0.167841729,0.13014892,0.097441595,0.101282452,0.430248479,0.027472619,0.200970118,0.039123966,0.074457738
93,0.002377633,0.148780971,0.191914545,0.058178697,0.136558506,0.426708544,0.197765915,0.058269481,0.077785448,0.079757959,0.235098006,0.15347739,0.07236706,0.043602065,0.385106204,0.074232056,0.10889484,0.028382803,0.075638467
94,0.001963671,0.525376438,0.081054212,0.149891701,0.294460939,0.249969575,0.352395985,0.11423396,0.05577148,0.115544573,0.211795237,0.062374118,0.112077323,0.299950247,0.424711392,0.191154945,0.143312197,0.0462609,0.20483544
95,0.004289506,0.334394052,0.090722674,0.175046353,0.042383529,0.34988202,0.300418767,0.116993135,0.079420456,0.131068675,0.175650778,0.11947558,0.090466011,0.060551363,0.170258837,0.149558793,0.09150569,0.035350681,0.129092119
96,0.004054037,0.2586591,0.263111537,0.175801707,0.132378329,0.380019863,0.253502143,0.107807609,0.060242271,0.161883185,0.04714341,0.081109842,0.204628828,0.084751489,0.378723474,0.042572577,0.085808173,0.044510248,0.063127125
97,0.003884089,0.108076845,0.315055204,0.164558366,0.063045057,0.425784833,0.209895162,0.043313904,0.128609778,0.060050323,0.210617237,0.060775512,0.133583799,0.048018434,0.267569757,0.13598555,0.165417367,0.058926938,0.061382372
98,0.004323375,0.347554353,0.154947372,0.175476215,0.075996344,0.191823232,0.450647981,0.095388009,0.168727341,0.090033954,0.057243745,0.079747115,0.081880068,0.054233315,0.342438825,0.078886692,0.172996677,0.036880909,0.101544208
99,0.006203455,0.07207619,0.208144598,0.165323409,0.104810768,0.193994634,0.317272601,0.032767185,0.088564836,0.169933249,0.212221906,0.112343406,0.203713536,0.363710853,0.186893915,0.066759851,0.089267483,0.050135616,0.046328543
100,0.001814402,0.70934569,0.062497051,0.156982318,0.423959952,0.24798163,0.300141481,0.093640641,0.078198478,0.347560698,0.220134666,0.135446189,0.325221072,0.057318744,0.222760504,0.065838633,0.169884056,0.072562284,0.02366116
101,0.002321264,0.666516558,0.352497452,0.151521304,0.142429062,0.35160924,0.189101934,0.033527528,0.127105993,0.101526069,0.248160907,0.130500414,0.075740093,0.196342387,0.206161086,0.05597811,0.157982749,0.070741868,0.073977809
102,0.003181833,0.290489678,0.333656358,0.147823402,0.061954589,0.448592003,0.185583329,0.106075397,0.064455117,0.178001965,0.170802531,0.080907263,0.069674024,0.385616597,0.376217221,0.105215701,0.156689642,0.069040525,0.083696762
103,0.005912429,0.160123793,0.406635841,0.179109959,0.091881252,0.257700012,0.186247665,0.019317709,0.062914254,0.190573657,0.183116728,0.129998496,0.127424523,0.159359446,0.226774466,0.102714219,0.149495252,0.076266478,0.284277004
104,0.00329954,0.541566558,0.240703508,0.170093417,0.299379127,0.400930256,0.13492072,0.063100168,0.068746582,0.135404927,0.184961893,0.136117957,0.081093416,0.07649896,0.218839763,0.351888793,0.150822128,0.033870919,0.043394706
105,0.00554621,0.382860798,0.211941725,0.052576553,0.06029731,0.21832985,0.42334325,0.096494499,0.088525041,0.145364391,0.038595163,0.115458016,0.13440776,0.148092221,0.204788613,0.055765603,0.093842314,0.04535433,0.028185996
106,0.003147624,0.266424523,0.409731338,0.064398502,0.232961392,0.118052743,0.19053973,0.044829097,0.094960665,0.146160332,0.189065341,0.15319259,0.146392271,0.162707352,0.198742932,0.175863271,0.110821323,0.012519037,0.233816822
107,0.00768047,0.170244681,0.06572047,0.181663932,0.146757444,0.302989277,0.319306677,0.097808974,0.120867313,0.192233212,0.047140586,0.065124073,0.077608819,0.154637926,0.401686935,0.096703216,0.154370833,0.036741476,0.192301959
108,0.008660221,0.17094936,0.082598421,0.049754992,0.09619585,0.268337247,0.187642497,0.110919637,0.083588859,0.177336128,0.233757636,0.162929027,0.080547019,0.091853745,0.374544646,0.05322795,0.109858055,0.08876111,0.199212183
109,0.004075304,0.109122204,0.202920898,0.149265653,0.145179188,0.401604693,0.430802715,0.063290693,0.109131177,0.30747559,0.225822856,0.180939507,0.131799873,0.411246698,0.182060446,0.038635333,0.100852495,0.046546756,0.056765615
110,0.001769408,0.187457247,0.318833555,0.153758582,0.108133342,0.30719258,0.406084511,0.078847509,0.133807456,0.117560589,0.174974739,0.134383551,0.175856576,0.112511602,0.38813921,0.237475023,0.148431323,0.02489529,0.086600047
111,0.007732129,0.512073244,0.224698358,0.175135675,0.1857579,0.364956904,0.271834729,0.111516055,0.095944256,0.047981503,0.051701475,0.163744101,0.134475507,0.097000799,0.216578921,0.220178428,0.157729615,0.068935146,0.076134336
112,0.003699184,0.084754351,0.095124409,0.155068125,0.230013387,0.21028708,0.30244734,0.068086881,0.07967761,0.080782998,0.1855233,0.078387729,0.060875972,0.124885867,0.448930704,0.152887428,0.092577564,0.072644486,0.097725021
113,0.004572208,0.558775468,0.078130967,0.056852234,0.116963301,0.232890222,0.294197373,0.127583642,0.165452821,0.16853915,0.18846679,0.064054852,0.097480496,0.174377782,0.224663101,0.063321281,0.086767702,0.057008298,0.114204201
114,0.009567392,0.43803407,0.373013514,0.155405721,0.132348236,0.189193061,0.194070369,0.128021378,0.131136479,0.05491716,0.049673318,0.13262676,0.082932222,0.234220474,0.152926322,0.315879725,0.155358205,0.017980779,0.048566934
115,0.005463522,0.799918111,0.080538402,0.054107617,0.082121784,0.171653837,0.364461965,0.09507604,0.080896354,0.199638502,0.247776644,0.191681616,0.189980306,0.033604763,0.147220368,0.161888052,0.158129096,0.043857869,0.121466651
116,0.011557273,0.162248786,0.192149756,0.174657016,0.069594336,0.195947032,0.223745314,0.042351787,0.130994428,0.368727299,0.059280298,0.059574225,0.101942374,0.25618063,0.180158006,0.185067734,0.103256719,0.039811578,0.098533792
117,0.004278947,0.173575735,0.383348413,0.173889759,0.177055426,0.330883413,0.114174556,0.096264954,0.0918356,0.150489645,0.213299681,0.060207204,0.085837564,0.099075905,0.413373245,0.08343173,0.093784624,0.046562684,0.092842682
118,0.001887802,0.420018755,0.175501536,0.054726232,0.067665851,0.367827288,0.171867663,0.08063617,0.121309734,0.135942876,0.051233419,0.059268427,0.067172276,0.17536236,0.217195856,0.062227984,0.19093236,0.033632124,0.050761394
119,0.001817128,0.221459279,0.263378135,0.057884112,0.05619514,0.42280966,0.329126151,0.095322975,0.158206643,0.078428193,0.197611104,0.156163459,0.093434447,0.106791281,0.196329083,0.154505563,0.161612414,0.041216907,0.133662276
120,0.004516383,0.652312993,0.409383388,0.15169754,0.023675567,0.180723554,0.410748839,0.035507762,0.134432668,0.199155183,0.161132385,0.062898312,0.087682977,0.061501291,0.354056497,0.249981878,0.093893923,0.070667749,0.082189274
121,0.015497675,0.22982734,0.070838842,0.16065264,0.121315709,0.214017918,0.35622008,0.016698859,0.132453699,0.135019252,0.162785382,0.134575169,0.054589416,0.235189192,0.359478662,0.173154155,0.179383838,0.044092563,0.21671513
122,0.002216874,0.314186497,0.387717285,0.177268116,0.07885621,0.429621389,0.314809816,0.082133306,0.147602149,0.134275507,0.04358478,0.081824398,0.112640761,0.174824794,0.243647328,0.040110293,0.151071323,0.082273203,0.122435462
123,0.001763554,0.172336234,0.324619937,0.154408073,0.098146793,0.14143984,0.384217068,0.069453793,0.063058551,0.093773097,0.0483012,0.082211694,0.083666275,0.175510056,0.200212054,0.050801337,0.133955175,0.056150507,0.080271898
124,0.0038765,0.362861261,0.210821855,0.059004357,0.10827395,0.356530386,0.378714032,0.11222096,0.169506902,0.107757654,0.188859299,0.060280279,0.063120423,0.323299584,0.393058507,0.102297627,0.104455112,0.058125639,0.122316641
125,0.002569444,0.350211963,0.247795934,0.061502563,0.101474871,0.207966819,0.386570492,0.092339906,0.095207011,0.078737538,0.048276222,0.080896354,0.162737947,0.129313662,0.154587622,0.061123843,0.098310285,0.091855781,0.09916428
126,0.008039678,0.637679337,0.302068112,0.070080748,0.203092321,0.200898671,0.216059193,0.024302128,0.080147138,0.103627246,0.183937298,0.05886448,0.108865374,0.05960434,0.416440465,0.188186037,0.172355794,0.103633615,0.129320435
127,0.001994785,0.207554602,0.204172536,0.142096701,0.26451306,0.162425873,0.30687975,0.018901123,0.080517813,0.364026769,0.162732537,0.131298595,0.099846919,0.211915871,0.23073104,0.051482867,0.096820044,0.066241693,0.096921264
128,0.003461307,0.232099191,0.168249668,0.152612409,0.148361015,0.454687179,0.2156496,0.077612713,0.13343591,0.351938658,0.044954555,0.131004826,0.081094116,0.061787096,0.195599287,0.164716471,0.184392407,0.089448125,0.083413544
129,0.002548641,0.48690692,0.294636002,0.172574356,0.062292558,0.344827097,0.338445591,0.107177432,0.13038159,0.166084412,0.053712939,0.077909705,0.150193668,0.085549418,0.372581388,0.081254641,0.145295045,0.035988639,0.090970204
130,0.003996167,0.334803392,0.193385782,0.150259187,0.129862665,0.350670535,0.22940418,0.053546467,0.084249585,0.172791196,0.048153921,0.135174864,0.087278012,0.154391137,0.403539771,0.127159188,0.151947681,0.040191029,0.053084428
131,0.002667831,0.425466325,0.335146172,0.178347611,0.110849739,0.1403671,0.345213635,0.04595927,0.131202407,0.173858965,0.159749392,0.076729117,0.071469274,0.104724623,0.26592286,0.0676234,0.147604481,0.050197567,0.06252423
132,0.001997583,0.337203892,0.129753049,0.171066642,0.053190329,0.288103721,0.163940538,0.117729921,0.065220349,0.082513308,0.220562268,0.132590541,0.165712671,0.176435383,0.386388346,0.179292304,0.142765552,0.065011043,0.065503607
133,0.004584774,0.342302461,0.272890228,0.171765912,0.063402273,0.231597091,0.286730689,0.081316954,0.05914258,0.087763227,0.182172623,0.079017405,0.36391788,0.233797541,0.398260817,0.046962583,0.172148546,0.06902267,0.07836636
134,0.004907779,0.398408273,0.216842377,0.162820853,0.062212961,0.143521881,0.152359155,0.095034851,0.130757733,0.172665979,0.061829126,0.079571079,0.108943242,0.038108694,0.42067414,0.094056309,0.174708389,0.045065657,0.183170058
135,0.006456238,0.395998208,0.318539741,0.150417261,0.07788705,0.480225445,0.173573038,0.075881817,0.067387447,0.174766111,0.239492257,0.088184261,0.083204255,0.060399645,0.132913336,0.062661801,0.181669455,0.063961785,0.067683656
136,0.008626865,0.546543968,0.094290283,0.164644673,0.228802763,0.235238962,0.158548576,0.10564805,0.05665981,0.033825515,0.037457969,0.131091656,0.122632175,0.059248944,0.197991809,0.131915351,0.104857425,0.018621895,0.107431855
137,0.006380359,0.274813727,0.087129054,0.152088422,0.141214759,0.45309667,0.150543644,0.140524902,0.096796104,0.06609398,0.040919531,0.178561318,0.128305774,0.058993487,0.180884726,0.082342954,0.096861028,0.056468121,0.115664939
138,0.001957181,0.605130256,0.319755423,0.171856736,0.044858085,0.400034724,0.366143616,0.075728381,0.173255312,0.073139328,0.049011655,0.078807453,0.171769558,0.079814324,0.14784269,0.109801991,0.108218605,0.031499825,0.095835446
139,0.007797093,0.238067589,0.066695707,0.149479471,0.05392791,0.261717343,0.204815174,0.129961481,0.129463445,0.059075923,0.22996446,0.056785922,0.275549271,0.434339643,0.38710337,0.174338499,0.163402255,0.027398783,0.064826571
140,0.004394051,0.462632653,0.353481233,0.145886311,0.197310295,0.300379437,0.361248479,0.066177437,0.182151974,0.129447162,0.164873313,0.078517291,0.124117508,0.188163251,0.354277975,0.080155167,0.146739111,0.06191467,0.033257284
141,0.002117028,0.272524985,0.369710334,0.155204736,0.36450931,0.157860762,0.207779362,0.135424429,0.110303006,0.078291403,0.251858982,0.089442531,0.128736265,0.162047788,0.119952334,0.088079343,0.146968216,0.058852199,0.114660154
142,0.003555624,0.239515327,0.064200196,0.179973563,0.103574988,0.332558972,0.347269961,0.125593562,0.128374833,0.155018603,0.052886398,0.136972046,0.037701853,0.106347901,0.192979134,0.160266566,0.13956266,0.034614247,0.053547037
143,0.003498895,0.353672424,0.390681211,0.16087152,0.39225208,0.199097794,0.11031151,0.061627297,0.081354829,0.225213722,0.222416042,0.140868052,0.14570732,0.099755717,0.171964639,0.226447189,0.16914539,0.038994244,0.092510867
144,0.003408981,0.464836261,0.067988731,0.174652204,0.154277207,0.384361907,0.224679262,0.069772489,0.182333807,0.080632212,0.230553515,0.1809085,0.166271081,0.247332095,0.21408081,0.131019976,0.169774459,0.031669415,0.12722691
145,0.006575243,0.235779373,0.174830718,0.049096956,0.051348901,0.199865448,0.165912183,0.075330289,0.184075149,0.091432706,0.180398552,0.080874582,0.128702197,0.058470038,0.11542169,0.056546281,0.16105793,0.083983062,0.101060746
146,0.008796235,0.282091846,0.084369702,0.155740204,0.170990451,0.158831666,0.357412059,0.095022617,0.162287468,0.163773673,0.169274677,0.081408764,0.137461899,0.080379283,0.31757099,0.387254053,0.163543855,0.041181124,0.019479349
147,0.005442946,0.391180355,0.423212628,0.171562571,0.177008835,0.264141962,0.328318308,0.100575656,0.167482238,0.048287782,0.170683577,0.077173537,0.243405611,0.342980183,0.204112791,0.146529361,0.16064144,0.069914185,0.102894458
148,0.003979917,0.235220369,0.082385098,0.174425254,0.069856408,0.343702154,0.440376065,0.063570163,0.141796435,0.242188001,0.187651563,0.148751433,0.09547102,0.143653642,0.23706463,0.057672806,0.158716615,0.048566206,0.062789398
149,0.001938849,0.376836627,0.34041516,0.153883686,0.057232205,0.300768623,0.355652869,0.095617808,0.06024895,0.382989849,0.070646162,0.059663425,0.079615858,0.081883093,0.323593242,0.102667638,0.139313583,0.033917912,0.084438925
150,0.003137421,0.127421121,0.285782974,0.067310484,0.158431935,0.164197809,0.372351156,0.122809849,0.140207264,0.079110236,0.201659985,0.127151222,0.0656604,0.085284954,0.204316587,0.0610312,0.162525524,0.043846357,0.04627759
151,0.005807968,0.352073034,0.085341079,0.155071763,0.147774526,0.357878581,0.300785816,0.087795734,0.059692044,0.135982152,0.236094514,0.091196731,0.064990289,0.326779259,0.160091657,0.099437896,0.157716045,0.073478949,0.030711466
152,0.001895919,0.558075569,0.078663453,0.060829562,0.115436907,0.165390812,0.390976952,0.081348092,0.159796706,0.06181142,0.053069381,0.094428308,0.083908525,0.134479399,0.3465143,0.09803158,0.162814566,0.030809248,0.095937715
153,0.002049585,0.35451432,0.341312559,0.156675614,0.158385574,0.211749074,0.216838377,0.069943404,0.062952274,0.130897906,0.232194908,0.082739351,0.058601498,0.153543812,0.386247442,0.215983677,0.091722013,0.052796294,0.123151849
154,0.00370099,0.457765594,0.151090125,0.157493051,0.272963053,0.340583535,0.219997897,0.053777685,0.16504904,0.21986678,0.195002229,0.064229541,0.143045172,0.141469802,0.142554397,0.0621645,0.092162683,0.022918514,0.039747693
155,0.003570783,0.409170852,0.035249816,0.178222219,0.131704897,0.412867134,0.225956201,0.154274678,0.16852658,0.077392628,0.184218204,0.07581831,0.095240878,0.058629833,0.2036031,0.16231059,0.09812448,0.036780027,0.076063074
156,0.003243934,0.261437733,0.367303103,0.145984264,0.062508752,0.35382097,0.244251945,0.1034453,0.078127016,0.217639305,0.189614029,0.080429562,0.036730974,0.375875674,0.330389236,0.200344121,0.170435814,0.071118478,0.087632553
157,0.002473597,0.548100044,0.19389562,0.172833146,0.04385922,0.236517712,0.364794674,0.105741015,0.061419568,0.077099008,0.041583604,0.146515242,0.076972817,0.179210067,0.187829851,0.052307948,0.165241211,0.054878246,0.090210803
158,0.004045508,0.190935958,0.330151363,0.055751503,0.060172777,0.165533749,0.168264005,0.044689307,0.152486723,0.211072804,0.213276897,0.178859316,0.099689718,0.079180107,0.328622802,0.305040034,0.093767991,0.025503107,0.118682015
159,0.006122215,0.197093495,0.352511281,0.171653411,0.060977367,0.206743298,0.326436503,0.106861327,0.152177108,0.168398222,0.066993276,0.132065415,0.095937127,0.076258499,0.323286426,0.217552178,0.162665773,0.05224575,0.056238497
160,0.005054235,0.222274985,0.060125208,0.05631309,0.365215528,0.158137119,0.227308266,0.042215642,0.082127896,0.383580187,0.16129813,0.08120226,0.113053651,0.079608583,0.424431988,0.157466081,0.164032743,0.04974303,0.064603132
161,0.00127006,0.304294164,0.0673609,0.159464839,0.17135915,0.216880436,0.367209767,0.071038224,0.078015725,0.350421825,0.225704241,0.078804874,0.130710003,0.172696242,0.31042644,0.15272336,0.102943156,0.026873779,0.104217229
162,0.011067347,0.624827252,0.091838947,0.176577361,0.044456867,0.390817258,0.397865672,0.035344331,0.132312438,0.078563156,0.213810214,0.089929854,0.046142442,0.192759193,0.223989545,0.101548636,0.198072373,0.043545005,0.079371249
163,0.007693432,0.503905565,0.069904494,0.166390957,0.03877727,0.373830452,0.210735883,0.122241321,0.132637889,0.077879853,0.179376949,0.095938977,0.10184385,0.042138474,0.389854438,0.173618547,0.144243637,0.048082036,0.051135067
164,0.006137816,0.192284288,0.073207749,0.162680842,0.088709794,0.422732136,0.383036322,0.073075635,0.080114972,0.156598092,0.239179478,0.081828286,0.072174835,0.17009486,0.38465393,0.094645482,0.187538292,0.038081918,0.080469551
165,0.003746618,0.337770591,0.175998552,0.169854628,0.060724743,0.203389691,0.164835762,0.111807785,0.131085338,0.11449062,0.04500836,0.147053544,0.184088581,0.079381232,0.40946828,0.179220615,0.10141141,0.051196773,0.078479233
166,0.001830475,0.345732604,0.071567031,0.171248233,0.124542508,0.21338175,0.198509414,0.122818157,0.078546464,0.10205368,0.159502755,0.080933132,0.146655813,0.061356958,0.370854653,0.166724087,0.158974701,0.046522254,0.109765197
167,0.004092678,0.304491912,0.221738997,0.156207921,0.092790769,0.309667706,0.245797662,0.047502955,0.062265635,0.171659997,0.065782709,0.16646356,0.0979758,0.105687001,0.164791049,0.301082057,0.14735038,0.021744774,0.107563784
168,0.006249641,0.090119636,0.09581636,0.143489246,0.10211065,0.456440247,0.175230558,0.052853333,0.129249664,0.056877684,0.190119216,0.08017782,0.064140741,0.21024849,0.237984979,0.10059261,0.135692054,0.073417861,0.075288729
169,0.004587346,0.36748484,0.191219371,0.143760652,0.063507206,0.30595588,0.385921573,0.059100512,0.080931421,0.079878973,0.210874008,0.06130062,0.117369815,0.067944849,0.390815938,0.080311227,0.092226432,0.047151759,0.108834742
170,0.003987466,0.573766512,0.275592994,0.16685067,0.054431409,0.1185414,0.36685799,0.112394228,0.108669213,0.352352655,0.21312714,0.076920698,0.084697687,0.040487186,0.199537433,0.085988942,0.168337858,0.036440425,0.257416211
171,0.002684131,0.760345283,0.352648247,0.062031674,0.116102537,0.397071331,0.177298297,0.012287074,0.081267728,0.151486467,0.166317387,0.108959203,0.117640192,0.32932963,0.233035302,0.103249355,0.088900905,0.08258282,0.13417888
172,0.010497048,0.437137518,0.203928704,0.135342921,0.178737438,0.273436421,0.318776676,0.03189923,0.062969024,0.168951337,0.16674437,0.06124486,0.126405532,0.091894335,0.149234035,0.211633286,0.182396848,0.026762812,0.088742023
173,0.003492829,0.271520802,0.194673388,0.156237315,0.063068017,0.364499138,0.36924243,0.117781419,0.0605723,0.175529806,0.235562502,0.130945759,0.066690693,0.043759428,0.177843069,0.190302321,0.158457496,0.02590302,0.076669283
174,0.003674422,0.534133542,0.208027323,0.062088234,0.060570855,0.19393192,0.415021333,0.010594827,0.135286359,0.038121896,0.177402013,0.128113086,0.108434746,0.178143864,0.149328996,0.046673335,0.193858611,0.037046387,0.06859981
175,0.006634194,0.252116615,0.080333392,0.174482459,0.080962926,0.280245921,0.2820635,0.037660152,0.078546705,0.079468597,0.168296691,0.080323458,0.085520545,0.06470626,0.152629311,0.171823048,0.094943991,0.057042304,0.168888894
176,0.002092034,0.193884918,0.173219154,0.183214439,0.156833526,0.335283079,0.348580704,0.090320148,0.106512762,0.185402162,0.044794806,0.133335971,0.223086446,0.346092278,0.182246534,0.247800884,0.171328931,0.052857437,0.091175616
177,0.002760917,0.352977713,0.08419182,0.165586038,0.062358202,0.302001705,0.154718936,0.05409021,0.075396569,0.168508814,0.164359361,0.129659985,0.072754037,0.100422095,0.32771803,0.067273181,0.147050728,0.034375042,0.074555949
178,0.010559319,0.286378257,0.171329795,0.150035795,0.048744989,0.233365681,0.38501225,0.109526181,0.080318878,0.153413877,0.03612819,0.193763777,0.132996215,0.162044843,0.369611896,0.299911491,0.153104699,0.032225064,0.059449983
179,0.005737773,0.186450298,0.203769041,0.16968379,0.213457103,0.265973792,0.179618549,0.071247382,0.130480559,0.058358903,0.03188585,0.097637751,0.104328752,0.05969781,0.283210982,0.361554431,0.172401014,0.036143027,0.051521267
180,0.002057276,0.580116863,0.085844934,0.066232694,0.061138723,0.389168759,0.362527322,0.036062065,0.132013936,0.046506094,0.037414037,0.102973851,0.144562859,0.055922998,0.180050344,0.16768027,0.143244585,0.039559001,0.041108522
181,0.002923729,0.368022631,0.086075745,0.156045388,0.161264973,0.175312698,0.395405355,0.040595564,0.060873932,0.269355671,0.222553488,0.131139104,0.158704544,0.010013715,0.440769922,0.185593673,0.142059617,0.053599076,0.105815885
182,0.002690581,0.134240223,0.42872907,0.161242311,0.146845065,0.381754674,0.372776949,0.109040317,0.078407145,0.063870684,0.184826818,0.128946239,0.095053561,0.200113125,0.372570535,0.094453704,0.167760879,0.086263599,0.058241267
183,0.001548198,0.544229879,0.349896455,0.157865991,0.077152117,0.158804567,0.188742296,0.041733979,0.059220279,0.398148763,0.162628569,0.133763323,0.08816202,0.219077995,0.391224719,0.181998103,0.097170834,0.040634117,0.121410974
184,0.002220727,0.548181221,0.296185695,0.17463147,0.354038095,0.325258292,0.282967554,0.052835438,0.178598588,0.10509081,0.236415074,0.075508776,0.07246943,0.047960786,0.346350035,0.100096988,0.139152135,0.036852753,0.057405307
185,0.002980244,0.294381305,0.221598319,0.058359831,0.082455159,0.299827005,0.321743755,0.113289826,0.079627728,0.07999218,0.157381654,0.131557364,0.057994151,0.093640242,0.178008326,0.159508191,0.167839168,0.06017326,0.185994268
186,0.00496336,0.49937308,0.068157269,0.157970057,0.055069832,0.308680694,0.143049433,0.110309802,0.171439516,0.123054737,0.053496055,0.132261101,0.088543946,0.168684503,0.388229874,0.168076579,0.095060216,0.036745856,0.070954522
187,0.003478431,0.072603147,0.081217812,0.177699863,0.101963006,0.195789554,0.171432389,0.080409382,0.129313119,0.138256057,0.199800416,0.075636322,0.144474791,0.050742419,0.420166527,0.195903991,0.188152004,0.021824954,0.053545682
